Bioguide_ID,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49
B000490,0.03278331831097603,0.008499681949615479,0.01646614819765091,0.013180865906178951,0.03375784680247307,0.01141397375613451,0.01767682284116745,0.02424163557589054,0.014713285490870476,0.01894240640103817,0.02213534340262413,0.017347607761621475,0.02802199497818947,0.02136814594268799,0.007671903353184462,0.016921227797865868,0.03453582525253296,0.007901432923972607,0.010877935215830803,0.008778734132647514,0.026714157313108444,0.02509484440088272,0.014317560940980911,0.007792120799422264,0.03322910889983177,0.012875751592218876,0.008300143294036388,0.012470932677388191,0.013453072868287563,0.00791690219193697,0.010436073876917362,0.02150840312242508,0.019689099863171577,0.014175884425640106,0.01142225693911314,0.007213303353637457,0.03289984166622162,0.09360158443450928,0.02129693701863289,0.008145900443196297,0.012029624544084072,0.024152204394340515,0.031405020505189896,0.006678804289549589,0.016897035762667656,0.010043537244200706,0.02097695879638195,0.03977669030427933,0.05264101177453995,0.015608945861458778
B000755,0.016856061294674873,0.014872776344418526,0.017199886962771416,0.022020993754267693,0.014681455679237843,0.02123500034213066,0.015785647556185722,0.015026326291263103,0.012629006989300251,0.010850800201296806,0.010605435818433762,0.13094176352024078,0.022044476121664047,0.025687526911497116,0.013310776092112064,0.028471199795603752,0.013023673556745052,0.01126150880008936,0.020826254040002823,0.010739381425082684,0.010678750462830067,0.019715575501322746,0.011955879628658295,0.010096418671309948,0.020032303407788277,0.0216979943215847,0.025289349257946014,0.009494216181337833,0.010629051364958286,0.012836151756346226,0.00976451113820076,0.012071415781974792,0.011362598277628422,0.01000561285763979,0.010518337599933147,0.019729336723685265,0.025689203292131424,0.018744992092251778,0.013478678651154041,0.010954431258141994,0.013449473306536674,0.01646145060658455,0.06611628085374832,0.029741505160927773,0.018832655623555183,0.012857652269303799,0.051633987575769424,0.012262105941772461,0.024521855637431145,0.011308075860142708
B001227,0.0159675944596529,0.007611370179802179,0.01776154525578022,0.014263048768043518,0.015579319559037685,0.00869615189731121,0.012183948419988155,0.030871782451868057,0.008105510845780373,0.010682357475161552,0.020385898649692535,0.034604109823703766,0.059638842940330505,0.047485776245594025,0.009269056841731071,0.00752350315451622,0.023524209856987,0.0079469233751297,0.0220797061920166,0.00771487457677722,0.008915451355278492,0.02759331651031971,0.00971896294504404,0.007926134392619133,0.03822702169418335,0.0220439825206995,0.013187224976718426,0.007825376465916634,0.008820848539471626,0.007602300960570574,0.01311363186687231,0.0151753518730402,0.014752905815839767,0.010361161082983017,0.010789018124341965,0.02161928452551365,0.02847842313349247,0.038490597158670425,0.03298107907176018,0.009704532101750374,0.013749966397881508,0.038969676941633224,0.011009559035301208,0.01041636522859335,0.01078318152576685,0.021446431055665016,0.053600579500198364,0.013148984871804714,0.07560921460390091,0.02204388566315174
B001243,0.011638842523097992,0.013820093125104904,0.021451132372021675,0.03186299279332161,0.017248336225748062,0.009750409051775932,0.011121567338705063,0.015270067378878593,0.014703873544931412,0.011990959756076336,0.01021661888808012,0.03440719470381737,0.02670992910861969,0.023918233811855316,0.01437697559595108,0.01665564998984337,0.01030796766281128,0.008994373492896557,0.030811289325356483,0.011171060614287853,0.01610748842358589,0.04409840330481529,0.015344872139394283,0.010506762191653252,0.015654556453227997,0.04535191133618355,0.08790873736143112,0.01556236483156681,0.010276002809405327,0.012625902891159058,0.010962101630866528,0.01732259802520275,0.015583831816911697,0.010990330949425697,0.00865297019481659,0.024307826533913612,0.019032064825296402,0.020345443859696388,0.01057443767786026,0.011539858765900135,0.011427409946918488,0.026193752884864807,0.045580461621284485,0.01625276729464531,0.020396942272782326,0.010569116100668907,0.036566492170095444,0.02156437188386917,0.030974872410297394,0.011297731660306454
B001248,0.015575474128127098,0.011796383187174797,0.012608779594302177,0.01599234901368618,0.033518098294734955,0.009567380882799625,0.013638880103826523,0.016146209090948105,0.010586478747427464,0.011006003245711327,0.010354558937251568,0.01968568190932274,0.04693883657455444,0.021740393713116646,0.014852934516966343,0.009292163886129856,0.014393274672329426,0.008945136331021786,0.01830999180674553,0.009756521321833134,0.01511117722839117,0.03195073828101158,0.012546068988740444,0.009851384907960892,0.028815530240535736,0.02496475540101528,0.0946226716041565,0.011756492778658867,0.010674581862986088,0.008531063795089722,0.01434112899005413,0.018580883741378784,0.009642152115702629,0.010679014958441257,0.009101485833525658,0.024227093905210495,0.0339236855506897,0.029516074806451797,0.010978116653859615,0.010279427282512188,0.013403556309640408,0.01262062881141901,0.08909785002470016,0.02069774642586708,0.017705067992210388,0.011863858439028263,0.023325635120272636,0.019340060651302338,0.03499186784029007,0.01215457171201706
B001251,0.026327408850193024,0.016044825315475464,0.016850531101226807,0.020141754299402237,0.03713218495249748,0.012618649750947952,0.01977844536304474,0.017998842522501945,0.01168185006827116,0.019250260666012764,0.013522342778742313,0.044316090643405914,0.017042141407728195,0.021375387907028198,0.010965426452457905,0.01238225121051073,0.02219126746058464,0.007675657514482737,0.011851164512336254,0.01237176638096571,0.007461722008883953,0.021433234214782715,0.012127051129937172,0.008638480678200722,0.0339479073882103,0.031636208295822144,0.01838691532611847,0.016462169587612152,0.024184098467230797,0.012414677999913692,0.01413844246417284,0.01938548870384693,0.012911387719213963,0.017813250422477722,0.011720454320311546,0.021954301744699478,0.027987942099571228,0.03914369270205498,0.022102536633610725,0.012205248698592186,0.010201415978372097,0.03732568398118019,0.05438496544957161,0.010339480824768543,0.016329055652022362,0.008417399600148201,0.02609836496412754,0.03889136016368866,0.02523978240787983,0.01519897859543562
B001257,0.024680649861693382,0.012807969003915787,0.013532686978578568,0.018865812569856644,0.038246262818574905,0.011681011877954006,0.010345308110117912,0.014691690914332867,0.012603853829205036,0.01778869889676571,0.011905089020729065,0.015612398274242878,0.024140845984220505,0.021618088707327843,0.01393752172589302,0.017671527341008186,0.011359959840774536,0.008757950738072395,0.013842359185218811,0.011295515112578869,0.010255741886794567,0.06902958452701569,0.012399311177432537,0.01358972117304802,0.023199783638119698,0.019600827246904373,0.014002854004502296,0.014055362902581692,0.009024685248732567,0.017642727121710777,0.011959495022892952,0.012677030637860298,0.013003844767808914,0.010702285915613174,0.008863664232194424,0.03397109732031822,0.026750247925519943,0.034996047616004944,0.011529774405062199,0.01009517814964056,0.01122649572789669,0.021166382357478142,0.0727848932147026,0.01130684558302164,0.016407957300543785,0.014117196202278137,0.03198850154876709,0.03586399555206299,0.06487667560577393,0.01752658374607563
B001269,0.04448261484503746,0.022248025983572006,0.03054521232843399,0.022936629131436348,0.014500719495117664,0.012275651097297668,0.019579559564590454,0.020224399864673615,0.008720441721379757,0.0167330764234066,0.009863695129752159,0.027182506397366524,0.01599717140197754,0.03438948839902878,0.016256386414170265,0.01948888972401619,0.013436113484203815,0.00884609017521143,0.06502494215965271,0.008164046332240105,0.008794471621513367,0.021649667993187904,0.014624055474996567,0.01058873813599348,0.043610427528619766,0.04948343709111214,0.014370915479958057,0.009772262535989285,0.012033128179609776,0.00997625757008791,0.011788749136030674,0.01978679932653904,0.01353117823600769,0.008592057973146439,0.00863680336624384,0.02281239442527294,0.023110436275601387,0.030443759635090828,0.014755312353372574,0.008239700458943844,0.010069873183965683,0.014932378195226192,0.01572154089808464,0.012242915108799934,0.0208358783274889,0.010302726179361343,0.04216847941279411,0.029445277526974678,0.0407109335064888,0.016073714941740036
B001270,0.01587424799799919,0.018091164529323578,0.012536986730992794,0.01514484640210867,0.049500949680805206,0.015057496726512909,0.015565197914838791,0.013406147249042988,0.010457904078066349,0.016626155003905296,0.015053985640406609,0.0346725694835186,0.026654917746782303,0.012099726125597954,0.013712003827095032,0.01105990819633007,0.013304228894412518,0.010981927625834942,0.044675227254629135,0.012824155390262604,0.011650647036731243,0.01908149942755699,0.01783275231719017,0.016625501215457916,0.016846714541316032,0.05655970424413681,0.04386244714260101,0.015161512419581413,0.015375540591776371,0.013790660537779331,0.012270031496882439,0.012391692027449608,0.013328544795513153,0.018463892862200737,0.02245299518108368,0.022919196635484695,0.022243592888116837,0.02652854472398758,0.028113897889852524,0.012661812826991081,0.012186299078166485,0.025518685579299927,0.036718133836984634,0.010891563259065151,0.014834248460829258,0.012256454676389694,0.019484354183077812,0.031627655029296875,0.02820826880633831,0.012813227251172066
B001273,0.015837928280234337,0.016065863892436028,0.017237329855561256,0.01498909667134285,0.019756007939577103,0.013747945427894592,0.012853797525167465,0.02971183881163597,0.01179660577327013,0.013071305118501186,0.010862218216061592,0.039492830634117126,0.03687676414847374,0.02107412926852703,0.011716654524207115,0.013918068259954453,0.010331852361559868,0.01177903637290001,0.024959273636341095,0.010722996667027473,0.008438519202172756,0.025097059085965157,0.016181476414203644,0.008967439644038677,0.022304827347397804,0.029309429228305817,0.059276826679706573,0.014676155522465706,0.009539498016238213,0.010829790495336056,0.01171903032809496,0.01481376588344574,0.014646375551819801,0.011691535823047161,0.012011438608169556,0.02409403771162033,0.03222377970814705,0.041058480739593506,0.01841149665415287,0.012153229676187038,0.012317956425249577,0.01769554615020752,0.08199989795684814,0.016498951241374016,0.016962960362434387,0.011604207567870617,0.029266448691487312,0.022267933934926987,0.026849007233977318,0.01029136311262846
B001274,0.02451326698064804,0.013453920371830463,0.02061288431286812,0.013428552076220512,0.05676576867699623,0.018973886966705322,0.03842095285654068,0.02193215675652027,0.008059208281338215,0.01898578554391861,0.010858835652470589,0.025483200326561928,0.014696639962494373,0.01965908519923687,0.012628125958144665,0.02051265724003315,0.00793692097067833,0.011073079891502857,0.019979331642389297,0.013141266070306301,0.009841345250606537,0.03185497596859932,0.01737794280052185,0.00953807681798935,0.02214743383228779,0.045361246913671494,0.05338236317038536,0.01319607999175787,0.011014170944690704,0.010176620446145535,0.013262384571135044,0.0135919488966465,0.017135173082351685,0.009489360265433788,0.010185109451413155,0.017769018188118935,0.01840822771191597,0.039717961102724075,0.014606748707592487,0.009933958761394024,0.013735922053456306,0.013254701159894466,0.01809401996433735,0.021741585806012154,0.026317207142710686,0.008662727661430836,0.03820297122001648,0.036517612636089325,0.035736020654439926,0.008631502278149128
B001275,0.021918807178735733,0.014535970985889435,0.024989262223243713,0.019752608612179756,0.05866476520895958,0.011421659030020237,0.012111437506973743,0.019892152398824692,0.012535342946648598,0.012615018524229527,0.01455165259540081,0.02898310124874115,0.042042285203933716,0.023501472547650337,0.012843931093811989,0.018235061317682266,0.019248008728027344,0.011357728391885757,0.01729055866599083,0.010058136656880379,0.01097777858376503,0.02413089945912361,0.015306214801967144,0.010032146237790585,0.02096293307840824,0.02870962768793106,0.020580360665917397,0.013899310491979122,0.019204579293727875,0.010350675322115421,0.011814002878963947,0.021023161709308624,0.011548788286745548,0.011188255622982979,0.010306048206984997,0.02870815619826317,0.017538053914904594,0.023856094107031822,0.014599566347897053,0.011063127778470516,0.011129909195005894,0.010575474239885807,0.05440686643123627,0.01679193787276745,0.016298947855830193,0.010586871765553951,0.05501030758023262,0.04188299551606178,0.02480260096490383,0.016165314242243767
B001278,0.0161276962608099,0.020598314702510834,0.018225928768515587,0.023844873532652855,0.03555921092629433,0.013389118947088718,0.013510946184396744,0.016011741012334824,0.009775285609066486,0.01413419097661972,0.010922189801931381,0.029259951785206795,0.01942610554397106,0.01407528668642044,0.009456273168325424,0.013592318631708622,0.009161969646811485,0.007073065731674433,0.025698866695165634,0.012324453331530094,0.00993853248655796,0.08865458518266678,0.013896020129323006,0.007902425713837147,0.025557976216077805,0.026466412469744682,0.008813106454908848,0.01123738568276167,0.012863683514297009,0.013407036662101746,0.008426553569734097,0.01645970530807972,0.011656776070594788,0.01189375575631857,0.011128946207463741,0.034474391490221024,0.02103118970990181,0.019061945378780365,0.03278651833534241,0.01016263011842966,0.009454824030399323,0.020274225622415543,0.058137305080890656,0.008750188164412975,0.020275717601180077,0.011450995691120625,0.04253019019961357,0.059453267604112625,0.02515353262424469,0.01653224602341652
B001281,0.014454490505158901,0.01773451454937458,0.014186660759150982,0.029360391199588776,0.03347448259592056,0.020329028367996216,0.018933599814772606,0.016961531713604927,0.013385615311563015,0.01619064249098301,0.016038963571190834,0.054650697857141495,0.017489099875092506,0.01775350607931614,0.011716686189174652,0.012337537482380867,0.01320264209061861,0.0093249985948205,0.013879304751753807,0.00967580359429121,0.013719392009079456,0.01950318180024624,0.017194446176290512,0.009804156608879566,0.02643897943198681,0.02369970642030239,0.019473401829600334,0.011090632528066635,0.023394430056214333,0.015006417408585548,0.010622677393257618,0.018831951543688774,0.013339568860828876,0.015206465497612953,0.012566677294671535,0.03563603013753891,0.022029796615242958,0.045805126428604126,0.028838202357292175,0.01346713025122881,0.013118556700646877,0.021120497956871986,0.0495506189763546,0.023420419543981552,0.016303841024637222,0.012036108411848545,0.034109678119421005,0.026367781683802605,0.020814277231693268,0.016409631818532944
B001282,0.022311117500066757,0.016761621460318565,0.018337661400437355,0.017901763319969177,0.07021188735961914,0.013749208301305771,0.008972576819360256,0.021455107256770134,0.011056138202548027,0.010837878100574017,0.013189339078962803,0.05912035331130028,0.021308820694684982,0.01281920075416565,0.015639513731002808,0.021375622600317,0.015356243588030338,0.008842957206070423,0.015639834105968475,0.010431217029690742,0.02054629474878311,0.03389336168766022,0.017694219946861267,0.01075872965157032,0.031181631609797478,0.014497436583042145,0.034497540444135666,0.010845878161489964,0.01199441496282816,0.011425739154219627,0.013997793197631836,0.010631089098751545,0.028151964768767357,0.010919182561337948,0.011271261610090733,0.017879541963338852,0.018657121807336807,0.031099388375878334,0.012698034755885601,0.011540133506059647,0.011185708455741405,0.015461336821317673,0.04675808176398277,0.013102435506880283,0.01831023022532463,0.009683104231953621,0.045301780104637146,0.029450589790940285,0.027435025200247765,0.01381292100995779
B001284,0.01898493431508541,0.010535113513469696,0.012350261211395264,0.015517891384661198,0.03074996918439865,0.01658232882618904,0.016796166077256203,0.024134600535035133,0.012830972671508789,0.014956100843846798,0.012453828006982803,0.036845169961452484,0.029600156471133232,0.023646844550967216,0.015279698185622692,0.014181675389409065,0.02048563025891781,0.010264823213219643,0.015566742978990078,0.008945360779762268,0.010367529466748238,0.04492572695016861,0.01641642488539219,0.009289105422794819,0.030800560489296913,0.02026538923382759,0.014403300359845161,0.0106844836845994,0.022692417725920677,0.013135931454598904,0.012891165912151337,0.011289949528872967,0.01440121978521347,0.011529765091836452,0.010754410177469254,0.051638200879096985,0.027805928140878677,0.04133814945816994,0.01729755662381649,0.008251389488577843,0.010750750079751015,0.01569502428174019,0.030265867710113525,0.009483383037149906,0.015359049662947655,0.009943373501300812,0.03641415387392044,0.0548587329685688,0.04186427593231201,0.014478372409939766
B001285,0.14043918251991272,0.014308604411780834,0.015740515664219856,0.01991916261613369,0.02485254406929016,0.010770958848297596,0.01690700277686119,0.013961606658995152,0.009314421564340591,0.00821962021291256,0.012896143831312656,0.020421618595719337,0.017315058037638664,0.016647623851895332,0.021876251325011253,0.009567315690219402,0.00888132955878973,0.0070326910354197025,0.021439557895064354,0.008743398822844028,0.013081710785627365,0.03446268290281296,0.009181492030620575,0.026420224457979202,0.04845501109957695,0.025128556415438652,0.009131056256592274,0.006725724320858717,0.014902052469551563,0.010762996971607208,0.010563315823674202,0.008502949960529804,0.007956745103001595,0.008728895336389542,0.00943809561431408,0.022862661629915237,0.009709600359201431,0.015586872585117817,0.03771483525633812,0.007151741534471512,0.007867355830967426,0.019527748227119446,0.047370463609695435,0.006748087238520384,0.013360416516661644,0.019336210563778877,0.02162778005003929,0.040154822170734406,0.0476892814040184,0.020595908164978027
B001286,0.020222177729010582,0.019738705828785896,0.0186129380017519,0.040183041244745255,0.022154584527015686,0.015267965383827686,0.01737012341618538,0.020939985290169716,0.010126238688826561,0.014396260492503643,0.016646720468997955,0.03018532693386078,0.03518158197402954,0.016495468094944954,0.010725920088589191,0.014071338810026646,0.028096826747059822,0.010822254233062267,0.017816554754972458,0.012713126838207245,0.010050834156572819,0.0347612202167511,0.018002066761255264,0.011957980692386627,0.026668138802051544,0.02173944003880024,0.020292380824685097,0.010446194559335709,0.02035393938422203,0.011303706094622612,0.011143227107822895,0.012780687771737576,0.01482410915195942,0.009511923417448997,0.011246124282479286,0.021833421662449837,0.01687343418598175,0.02748129516839981,0.03516184911131859,0.014131061732769012,0.011845992878079414,0.017212243750691414,0.044349826872348785,0.019642135128378868,0.015949862077832222,0.007946363650262356,0.0523192472755909,0.041981760412454605,0.02608576975762844,0.010336415842175484
B001287,0.026376735419034958,0.01870875619351864,0.01835799217224121,0.020051587373018265,0.06547951698303223,0.011691608466207981,0.03122774511575699,0.018623560667037964,0.011184019967913628,0.007955558598041534,0.011286861263215542,0.025532016530632973,0.019020482897758484,0.02027847245335579,0.011533040553331375,0.012851419858634472,0.009052862413227558,0.0071541317738592625,0.013500470668077469,0.015436402522027493,0.010080909356474876,0.025179313495755196,0.014371441677212715,0.007660510949790478,0.0378301627933979,0.021558091044425964,0.012261856347322464,0.011029976420104504,0.01071400661021471,0.027406616136431694,0.012086532078683376,0.009495642967522144,0.011855663731694221,0.008798524737358093,0.009998960420489311,0.031926292926073074,0.01892838254570961,0.03761811554431915,0.03693458437919617,0.008631594479084015,0.008689033798873425,0.03101794607937336,0.072136789560318,0.00982008408755064,0.016788894310593605,0.01181710697710514,0.026256438344717026,0.03788873925805092,0.03216518461704254,0.013749299570918083
